Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_brk-a_us_d,Najwyzszy_brk-a_us_d,Najnizszy_brk-a_us_d,Zamkniecie_brk-a_us_d,Wolumen_brk-a_us_d,Otwarcie_xom_us_d,Najwyzszy_xom_us_d,Najnizszy_xom_us_d,Zamkniecie_xom_us_d,Wolumen_xom_us_d,Otwarcie_pfe_us_d,Najwyzszy_pfe_us_d,Najnizszy_pfe_us_d,Zamkniecie_pfe_us_d,Wolumen_pfe_us_d,Otwarcie_^spx_d,Najwyzszy_^spx_d,Najnizszy_^spx_d,Zamkniecie_^spx_d,Wolumen_^spx_d,Otwarcie_tsla_us_d,Najwyzszy_tsla_us_d,Najnizszy_tsla_us_d,Zamkniecie_tsla_us_d,Wolumen_tsla_us_d,Otwarcie_ibm_us_d,Najwyzszy_ibm_us_d,Najnizszy_ibm_us_d,Zamkniecie_ibm_us_d,Wolumen_ibm_us_d,Otwarcie_msft_us_d,Najwyzszy_msft_us_d,Najnizszy_msft_us_d,Zamkniecie_msft_us_d,Wolumen_msft_us_d,Otwarcie_aapl_us_d,Najwyzszy_aapl_us_d,Najnizszy_aapl_us_d,Zamkniecie_aapl_us_d,Wolumen_aapl_us_d,Otwarcie_t_us_d,Najwyzszy_t_us_d,Najnizszy_t_us_d,Zamkniecie_t_us_d,Wolumen_t_us_d,Otwarcie_ms_us_d,Najwyzszy_ms_us_d,Najnizszy_ms_us_d,Zamkniecie_ms_us_d,Wolumen_ms_us_d
2018-01-04,123.053,123.651,122.846,123.15,5520744.0135751,300450.0,302980.0,300000.0,300516.0,534.0,66.7315,67.0621,66.4552,66.7568,14127554.059133,30.6025,30.7724,30.5098,30.6689,14860497.472918,2719.31,2729.29,2719.07,2723.99,2052922222.0,20.858,21.2367,20.3787,20.9747,149194260.0,125.601,127.719,125.396,127.241,9600902.9082708,81.5427,82.5515,81.524,82.0332,23261775.417192,41.0169,41.2402,40.9062,41.1366,94011555.360735,20.6529,20.893,20.3829,20.7876,50909558.450257,45.9809,46.6127,45.7248,46.2693,9954220.9032932
2018-01-05,123.267,124.249,122.906,124.161,7027430.5625608,302199.99,302430.0,297900.0,301525.0,308.0,66.7013,66.8024,65.898,66.7013,14343642.077381,30.6943,30.7451,30.5196,30.7294,14932292.058046,2731.33,2743.45,2727.92,2743.15,1798122222.0,21.108,21.1493,20.8,21.1053,68838660.0,127.816,128.178,126.753,127.865,6582867.9173669,82.5515,83.2583,82.334,83.0498,24851396.813564,41.2322,41.6928,41.1426,41.6001,99259454.900635,20.8658,20.8776,20.68,20.8658,40457807.599864,46.3252,46.3606,45.9259,46.2497,7406240.6131608
2018-01-08,124.151,124.426,123.464,124.318,5854824.1706465,299500.0,304530.0,299500.0,304180.0,475.0,66.6634,67.0097,66.5894,67.0008,14205236.831262,30.6123,30.6787,30.2864,30.3849,22699212.978644,2742.67,2748.51,2737.6,2747.71,1801472222.0,21.0667,22.468,21.0333,22.4273,147555480.0,128.002,128.968,127.241,128.636,6654909.5536544,83.0597,83.4171,82.4978,83.1341,23479374.677421,41.4475,41.7476,41.3499,41.4575,86361811.961306,20.8725,21.0518,20.7071,20.9273,48628947.041534,46.0927,46.2987,45.8817,46.0565,7672595.6534288
2018-01-09,124.739,127.642,124.641,126.299,10150419.298561,305784.0,306279.6,303880.0,304500.0,625.0,66.8463,67.0097,66.6236,66.7159,10511629.601246,30.3771,30.542,30.3118,30.3546,19197805.458765,2751.15,2759.14,2747.86,2751.29,1918600000.0,22.344,22.5867,21.827,22.246,107019555.0,128.958,129.465,128.304,128.9,5514213.5950115,83.4836,83.557,82.739,83.0786,20671082.593007,41.4915,41.6161,41.2242,41.4416,90580286.081787,20.8585,21.0591,20.7781,20.7825,50590051.989234,46.2045,46.6029,46.1693,46.4155,7604398.2279288
2018-01-10,125.769,126.319,125.572,126.152,7485656.4588415,304625.0,308599.5,303930.0,308350.0,353.0,66.8939,67.0397,66.111,66.1868,14075168.804575,30.2932,30.5196,30.2688,30.4025,21344309.338944,2745.55,2750.8,2736.06,2748.23,1986861111.0,22.1467,22.4667,22.0,22.32,64569705.0,128.178,129.319,127.875,129.193,5299493.5118898,82.739,83.0498,82.3151,82.7023,19793396.820478,41.1654,41.4346,41.1296,41.4317,100700120.87731,20.7276,20.7276,20.2555,20.3001,74079514.35954,46.9718,47.4407,46.6862,46.963,12651641.70188
2018-01-11,126.289,126.946,125.906,126.857,5663408.0093229,309000.0,310760.0,308799.5,309950.0,433.0,66.3998,67.1788,66.0711,66.8393,18677966.882937,30.545,30.5948,30.3625,30.4787,17183856.936059,2752.97,2767.56,2752.78,2767.56,2022955556.0,22.3493,22.9873,22.2173,22.53,99624465.0,129.661,129.778,128.5,129.203,4818353.5041102,82.9941,82.9941,82.1553,82.9465,18886483.596799,41.5015,41.7198,41.4795,41.6699,78467926.139779,20.3286,20.3814,20.1619,20.2218,74673127.500229,47.1444,47.3151,46.8658,47.1984,9542484.0941583
2018-01-12,127.034,128.28,126.946,127.72,6220642.335235,310100.0,315390.0,309910.0,315225.0,447.0,67.0484,67.6554,67.0329,67.2936,12789502.319264,30.5362,30.6787,30.3937,30.464,23030927.222295,2770.18,2787.85,2769.64,2786.24,1985538889.0,22.5753,22.694,22.2447,22.4147,72341715.0,129.056,129.622,128.284,128.363,6388646.4038603,83.5006,84.5458,83.295,84.3801,25764136.187556,41.8842,42.1594,41.7576,42.0926,106563652.51658,20.2218,20.505,20.1333,20.4546,56216987.738394,47.998,48.0166,47.998,47.998,10332452.215761
2018-01-16,128.28,129.721,127.926,128.681,8977215.3461671,319620.0,321060.0,313980.0,315261.0,540.0,67.4627,67.4784,66.5856,66.8725,14144782.735943,30.4854,30.83,30.4025,30.5098,34751548.740512,2798.96,2807.54,2768.64,2776.42,2403316667.0,22.5027,23.0,22.32,22.6707,96451590.0,129.925,130.071,128.538,128.909,9645103.1731504,84.8487,85.496,82.881,83.1997,38849614.387625,42.289,42.646,41.8742,41.8862,124167737.45671,20.4546,20.5219,20.2555,20.3551,44544225.167697,48.462,48.7476,47.1984,47.5447,12661470.538105
2018-01-17,129.515,129.956,127.475,128.78,12120534.394977,317800.0,323630.01,315561.0,321469.0,292.0,67.0484,67.8236,66.8393,67.6631,13714270.441558,30.6943,31.153,30.6503,30.9958,28820931.751873,2784.99,2807.04,2778.38,2802.56,2098916667.0,22.698,23.2667,22.65,23.144,106426485.0,132.199,133.096,131.623,132.696,14832310.019,83.8887,85.0174,83.578,84.8864,27203041.199661,41.8762,42.614,41.6181,42.5772,144154862.07402,20.3814,20.4823,20.2255,20.4275,39227840.53835,47.7027,48.2512,46.9012,48.2001,13590200.259407
2018-01-18,128.75,129.181,127.887,128.74,6338222.0472497,324300.0,324300.0,319620.0,320000.0,617.0,67.4861,67.8089,67.1545,67.2255,11963213.745493,30.9871,30.9871,30.5948,30.8388,22529891.907698,2802.4,2805.83,2792.56,2798.03,2045261111.0,23.0447,23.4867,22.916,22.9713,85200075.0,133.779,134.648,132.325,133.086,17264807.288219,84.5658,85.3857,84.4328,84.8487,25642481.05202,42.642,42.8154,42.3757,42.616,130783694.1744,20.4209,20.721,20.4063,20.5958,49495684.42516,48.6779,48.7564,47.9715,48.6259,16018529.273428
2018-01-19,129.201,129.358,128.28,129.113,9972209.6317557,320800.0,321000.0,318191.0,320238.0,435.0,67.3315,67.4784,66.5953,67.0097,16961606.099313,31.0047,31.0778,30.4289,30.7949,35432430.694861,2802.6,2810.33,2798.08,2810.3,2021905556.0,23.0,23.3727,22.84,23.3347,73072125.0,129.407,130.149,126.909,127.758,26812854.524585,84.8864,85.3282,84.4328,84.7543,37818374.70223,42.4615,42.6908,42.1693,42.4266,132420983.06928,20.7159,20.7159,20.4795,20.6295,50321465.538204,48.4954,50.072,48.4954,50.0386,17358978.476248
2018-01-22,128.799,129.789,128.564,129.789,7920355.1957138,320129.99,324064.0,320085.0,324064.0,372.0,67.0251,67.8838,66.9328,67.8547,12667197.736916,30.7548,30.9032,30.6192,30.786,24328415.687601,2809.16,2833.03,2808.12,2832.97,1928766667.0,23.2933,23.8553,23.28,23.4373,93061515.0,127.085,129.027,126.763,127.944,10749671.235393,84.7543,86.2783,84.5091,86.2684,24968444.616539,42.1445,42.2611,41.983,42.0767,113842027.60781,20.6229,21.0086,20.4984,20.9939,56463263.720817,49.1753,50.0544,48.8781,49.9474,19353202.76545
2018-01-23,128.77,129.181,124.092,124.259,19845717.771943,324500.0,324618.99,319392.5,322885.0,380.0,67.8547,68.0162,67.4627,67.8935,12805728.43207,30.6943,30.913,30.464,30.6943,21082693.826022,2835.05,2842.24,2830.59,2839.13,1955361111.0,24.0,24.0333,23.4,23.5193,81787995.0,128.119,130.822,127.885,130.812,9481792.9493004,86.5443,86.9196,86.2018,86.5443,24663395.686249,42.1445,42.6588,42.0328,42.0856,136884010.86244,21.0378,21.1872,20.5262,20.6155,57742527.51717,49.7571,49.9062,49.3313,49.5579,10744444.862072
2018-01-24,125.72,125.778,124.229,124.485,14218183.786025,323551.0,325230.0,322000.0,323480.0,333.0,68.0395,68.3702,67.6709,68.0706,13302014.066486,30.8388,30.9032,30.6202,30.786,21255685.320202,2845.42,2852.97,2824.81,2837.54,2230038889.0,23.6387,23.65,22.9013,23.0593,79169490.0,131.203,132.754,129.681,130.12,7062371.5234632,87.1539,87.9848,86.2405,86.4708,34762509.506474,42.1315,42.1445,41.1754,41.4147,216126289.76136,20.6713,20.7239,20.4984,20.5219,45054493.78712,49.8189,50.2722,49.5481,49.8454,9634010.6084795
2018-01-25,124.68,126.74,124.612,126.504,9047391.9924629,324600.0,324600.0,321520.0,322850.0,164.0,68.0851,68.3302,67.8158,67.9461,14632863.797857,30.8211,31.1286,30.786,31.0388,21600537.055839,2846.24,2848.56,2830.94,2839.25,2130638889.0,23.218,23.28,22.4267,22.5093,100910880.0,130.54,131.222,129.983,130.208,4195075.0518051,87.0745,87.8051,86.5791,86.9484,27716736.619784,41.4815,41.5881,40.5374,40.6809,174354106.11874,20.5607,20.7598,20.4209,20.7598,42204495.38962,49.9474,49.9562,49.2969,49.4716,10865617.91071
2018-01-26,126.583,127.563,126.289,127.338,8663133.0706473,323100.0,325915.0,323100.0,325915.0,370.0,68.1532,68.4333,68.0239,68.4333,13526805.368561,31.0964,32.5886,31.0964,32.5203,58529878.446342,2847.48,2872.87,2846.18,2872.87,1912905556.0,22.7667,22.9333,22.3807,22.8567,68032050.0,130.724,131.73,130.442,131.691,4794990.9753811,87.6929,88.5795,87.1836,88.5795,30758874.502876,40.8863,40.8863,40.4257,40.7707,164439547.55562,20.7664,20.9646,20.7101,20.9646,36308143.788741,49.7159,50.1731,49.4186,50.1594,9625639.3306707
2018-01-29,126.917,126.984,125.749,125.896,9139763.013955,325650.0,326350.0,322910.0,323499.99,195.0,68.1172,68.6628,67.6233,67.6709,12099558.336984,32.5115,32.8697,32.3202,32.529,41842686.541492,2867.23,2870.62,2851.48,2853.53,1985461111.0,22.6567,23.39,22.552,23.302,71104155.0,131.749,132.491,130.636,131.242,4466544.5616199,89.5941,89.886,88.2588,88.4454,33473531.165313,40.4516,40.4516,39.7158,39.9292,212719136.81871,20.5834,20.8885,20.4984,20.6544,55464146.062193,50.0632,50.5498,49.9926,50.0288,8591871.6304626
2018-01-30,125.651,126.005,124.797,124.797,9460203.2922015,322479.99,324914.5,322155.0,323000.0,862.0,67.311,67.9548,66.7237,66.7237,16104939.322079,31.8537,32.3026,31.1363,31.5111,55140852.277058,2832.74,2837.75,2818.27,2822.43,2217027778.0,23.0093,23.218,22.8113,23.0547,70663200.0,130.784,131.213,128.372,128.744,6228850.8060428,87.8627,88.2003,86.7597,87.3346,39721519.337774,39.3519,39.7886,39.1526,39.693,192256126.0609,20.7101,20.9551,20.677,20.754,51302750.398823,49.5658,50.1054,49.4589,49.503,8362580.364085
2018-01-31,124.916,124.916,121.003,121.072,14981235.888739,323000.0,323500.0,321010.0,323375.05,586.0,66.5544,67.2547,66.3803,67.1244,18580071.392212,30.8769,31.6693,30.8769,30.8769,40804014.148496,2832.41,2839.26,2813.04,2823.81,2367377778.0,23.1673,23.746,23.0127,23.6207,92992545.0,128.851,129.817,128.06,128.812,5174969.1844193,88.2867,89.8403,88.0593,89.4739,50700257.958769,39.667,40.0479,39.5753,39.8036,135760435.13773,20.7429,21.024,20.6939,20.7891,74475283.325732,49.6001,49.9238,49.2675,49.4589,8224213.2225017
2018-02-01,120.492,123.249,120.022,122.679,10706846.00007,322300.01,325960.0,322000.0,325900.0,442.0,67.278,68.625,67.1623,68.4859,23363796.797991,30.8026,31.4633,30.8026,30.9881,33487075.63998,2816.45,2835.96,2812.7,2821.98,2188027778.0,23.4,23.9773,23.242,23.2833,62862480.0,128.412,129.153,127.397,127.787,5632550.9510581,89.2655,90.4696,88.1267,88.7641,49799823.607637,39.7418,40.0887,39.64,39.8833,193180852.09594,21.3474,21.7806,21.2874,21.7074,108114650.71786,49.4157,50.2565,49.3019,50.2466,8537242.7487579
2018-02-02,121.817,122.983,120.385,120.64,10566098.072827,324351.0,324380.0,312030.0,314339.9,644.0,65.4536,66.1324,63.8187,64.9936,38716401.808604,30.7939,31.3413,30.7187,30.8026,28832449.216181,2808.92,2808.92,2759.97,2762.13,2389516667.0,23.2293,23.4633,22.7007,22.9167,55447650.0,127.241,127.367,125.015,125.152,6644631.0656859,88.1814,88.4941,86.1661,86.4311,50425117.40591,39.4636,39.65,38.0599,38.1546,361685318.82087,21.6358,21.6416,20.9646,21.1037,82860684.156519,49.8778,50.1054,48.4444,48.5238,11163993.368897
2018-02-05,119.67,120.022,107.038,114.236,22324270.160672,308500.0,311850.0,295000.0,295600.0,1022.0,64.0337,64.5803,60.0747,61.2951,39319284.161031,30.6923,30.8769,28.6058,29.1709,46769419.207714,2741.06,2763.39,2638.17,2648.94,2935255556.0,22.5313,22.9647,22.2,22.2087,66634275.0,124.245,124.703,118.018,120.029,11025900.3481,85.2826,87.8051,82.8711,82.8711,53741570.873481,37.8177,38.9522,37.0819,37.1975,303899830.70371,20.9611,21.2377,20.3067,20.3067,81581347.941324,47.79,48.6553,45.4099,45.9613,15242595.502751
2018-02-06,113.913,116.531,112.158,115.511,21906444.859424,293150.0,303430.95,288540.0,303000.0,1177.0,60.3663,61.7795,59.1284,60.2429,47162215.88865,28.7416,29.8462,28.6058,29.6843,63187142.410455,2614.78,2701.04,2593.07,2695.14,3273144444.0,21.6807,22.4147,21.5667,22.2647,76326570.0,118.242,122.341,117.315,122.225,12540449.024696,81.8287,86.1432,80.281,86.0072,72207162.452743,36.8087,38.9163,36.6084,38.7568,287070610.07833,20.0009,20.5504,19.6788,20.4173,113476567.66871,44.779,47.5427,44.5161,47.5173,20156003.516739
2018-02-07,115.561,116.885,115.09,115.158,12004412.893692,304200.0,306710.0,301000.0,301000.0,524.0,60.311,61.0579,59.141,59.1596,28580122.916098,29.5584,29.9936,29.4216,29.4315,34886778.526976,2690.95,2727.67,2681.33,2681.66,2570316667.0,22.5993,23.0667,22.3773,23.0,101713245.0,121.307,122.205,120.604,121.064,7801734.0773993,85.2169,86.4221,84.0009,84.3891,43625580.960184,38.7678,38.8426,37.8097,37.9163,216565561.5599,20.4063,20.7598,20.3674,20.4722,64232888.512773,47.1582,48.725,47.1317,47.7105,13151621.951451
2018-02-08,114.697,114.953,110.491,110.725,13323914.131926,301190.0,301190.0,288000.0,288000.0,645.0,59.5427,59.6526,58.4593,58.4894,33317986.417106,29.448,29.5915,28.2721,28.2956,51634962.783078,2685.01,2685.27,2580.56,2581.0,2947466667.0,22.8873,23.2413,20.9733,21.0153,154472715.0,121.16,121.717,117.209,117.277,8514484.8667029,84.4804,84.6372,79.8204,80.0576,58676518.62341,38.1048,38.2713,36.8616,36.8855,227920902.45352,20.4502,20.4823,19.7184,19.7184,80832336.265339,47.7007,47.79,45.297,45.297,16064014.269437
2018-02-09,111.717,114.707,109.912,113.482,17077357.727567,293859.0,296296.0,285250.0,294140.01,903.0,59.2266,59.4046,57.4032,58.8639,37152578.824613,28.7679,28.9679,27.9325,28.7416,56212202.91332,2601.78,2638.67,2532.69,2619.55,3155594444.0,21.3287,21.399,19.6507,20.6947,193874040.0,118.067,119.629,114.729,118.808,9795258.6538503,81.2708,83.7447,78.9447,83.0408,67401075.972398,37.4966,37.6861,35.8616,37.3372,295776972.59153,19.8624,20.1508,19.4191,19.984,90449025.45989,45.9711,46.2781,43.7479,45.6022,17960719.746469
2018-02-12,113.903,115.06,111.854,114.148,11372098.050576,298100.0,301020.0,295060.0,298940.0,428.0,59.849,60.2944,58.9086,59.3588,24894155.737928,28.9846,29.3378,28.6322,29.1622,43490088.688494,2636.75,2672.61,2622.45,2656.0,2253216667.0,21.0753,21.2053,20.4167,21.0487,93378270.0,119.892,121.092,119.433,120.312,7348519.4641571,83.565,84.5458,82.8045,83.9522,37921579.35449,37.8296,39.1177,37.5983,38.8346,254638155.97912,20.1392,20.2899,19.9386,20.1619,49982841.869544,46.1791,47.3475,46.0211,46.7294,13390832.769227
2018-02-13,113.206,114.413,112.756,113.864,7231238.4559031,296400.0,298508.28,294500.0,297500.0,308.0,59.1108,59.6156,58.8231,59.2665,15285227.568177,29.086,29.4744,28.9523,29.3992,23443194.037504,2646.27,2668.84,2637.08,2662.94,1929372222.0,21.0013,21.6127,20.834,21.5773,68325900.0,119.892,120.136,118.887,119.785,6122876.1214486,83.7447,84.7543,82.6825,84.5945,27949358.564272,38.6621,39.3281,38.5903,39.2293,136092774.7621,20.118,20.3492,19.9517,20.2899,38756419.844758,46.3821,47.1238,46.2321,46.6961,9877411.6518822
2018-02-14,113.403,113.923,112.491,113.609,7144019.0991705,295960.0,301180.0,294457.58,301005.0,183.0,58.8707,59.5456,58.3825,59.392,22115409.241305,29.1973,29.7349,29.0772,29.6071,27620942.105877,2651.21,2702.1,2648.87,2698.63,2224300000.0,21.3893,21.7447,21.2347,21.4873,59225925.0,119.355,123.162,119.18,122.956,6889385.3189645,83.7407,86.0916,83.6494,85.9189,36941622.685119,38.9143,39.9921,38.8794,39.9511,169604974.30082,20.178,20.3814,20.0177,20.183,44769287.895272,46.5872,48.1922,46.5794,48.1481,12046728.458381
2018-02-15,113.991,115.021,113.373,114.981,6385384.4572118,303579.99,305998.99,301100.0,305998.99,256.0,59.5155,59.5796,58.6052,59.1965,18084357.476346,29.7593,30.0648,29.5154,30.0464,25335595.398384,2713.46,2731.51,2689.82,2731.2,2047172222.0,21.6333,22.2747,21.4933,22.271,88662105.0,123.562,124.635,122.127,123.962,6956028.9815088,86.2961,87.7258,85.7372,87.6681,29090523.523449,40.5254,41.32,40.344,41.294,213311730.86077,20.2174,20.5116,20.0828,20.5116,48869352.998653,48.5238,48.6288,47.7311,48.4542,8883849.120695
2018-02-16,114.736,117.816,114.639,116.668,9091267.8197806,304650.0,309590.0,304650.0,306000.0,366.0,59.1498,59.9054,58.9135,59.4513,17646286.363504,30.0862,30.8465,30.021,30.5078,30533806.174857,2727.14,2754.42,2725.11,2732.22,2020811111.0,22.1667,22.8747,22.1093,22.366,84607380.0,123.718,125.367,123.708,124.108,5353297.0056839,87.4706,88.4633,86.857,87.0427,32321698.025301,41.1435,41.7287,40.999,41.1584,168085463.56207,20.4984,20.7276,20.4326,20.5892,35894655.435182,48.3668,48.5945,48.0608,48.2276,8515981.7620521
2018-02-20,114.658,116.913,114.658,114.658,7490414.5086769,305399.99,306805.0,303660.0,304904.0,232.0,58.8385,60.1748,58.8385,58.8385,16646521.312341,30.3059,30.6923,30.1869,30.2971,30588710.869931,2722.99,2737.6,2706.76,2716.26,2015338889.0,22.298,22.7227,22.1,22.3173,60106350.0,123.786,123.922,122.293,123.288,5641423.5886136,86.5483,88.0464,86.1114,87.7258,32622474.042448,41.0668,41.5931,40.9162,41.0189,142000131.67132,20.3814,20.5607,20.3814,20.3814,39395954.729016,48.0441,48.673,47.8744,48.155,8813906.7021828
2018-02-21,114.609,116.031,113.786,113.814,7496776.5903148,304470.0,307770.0,301240.0,301530.0,230.0,58.8951,59.3706,58.1559,58.1724,15054772.55068,30.2648,30.785,30.0648,30.0862,28534087.458812,2720.53,2747.75,2701.29,2701.33,2099666667.0,22.402,22.6463,22.212,22.22,48112035.0,123.512,124.587,122.283,122.331,4687341.9762281,87.9729,88.3314,86.5602,86.5602,28207218.094525,41.2542,41.5583,40.8165,40.8305,156625994.01964,20.3814,20.5322,20.1129,20.1275,37495968.550353,48.2011,49.2675,48.0696,48.1922,9553164.0221847
2018-02-22,113.991,114.796,113.432,113.814,6542058.4929697,302500.0,305020.0,300345.0,301404.0,315.0,58.4894,59.6856,58.4019,58.9233,17357594.202477,30.178,30.4162,29.9624,30.0678,25970874.752054,2710.42,2731.26,2697.77,2703.96,2056261111.0,22.3687,23.1627,22.3167,23.088,104434020.0,122.771,123.19,121.405,121.737,5058700.641772,87.0914,87.7355,86.4401,86.7906,24961661.543199,41.0069,41.5193,40.985,41.1754,129685333.12597,20.2174,20.505,20.183,20.2174,33436900.709351,48.464,48.8947,47.7625,47.9803,6981033.110306
2018-02-23,113.981,115.708,113.923,115.649,5847767.6543884,301860.0,306399.99,301425.0,304020.01,391.0,59.1031,60.2935,58.9952,60.2225,17207252.789218,30.2317,30.5411,30.1488,30.5078,20229789.729916,2715.8,2747.76,2713.74,2747.3,1771772222.0,23.1887,23.666,23.14,23.47,87216570.0,122.615,123.844,122.429,123.581,4092111.8791379,87.7545,89.0044,87.3852,88.9955,27803407.656687,41.4515,41.9281,41.4217,41.8942,141538737.60031,20.2613,20.3726,20.118,20.3551,31463991.490562,48.1383,49.0919,48.1383,49.0389,7633122.3214305
2018-02-26,116.129,117.63,115.521,116.472,7579210.3645619,311240.0,316520.0,308455.0,316126.0,839.0,60.3849,61.3097,60.2458,61.2387,21771070.150825,30.5332,31.3082,30.467,31.2076,27554265.824506,2757.37,2780.64,2753.78,2779.6,1902583333.0,23.5667,23.9333,23.4903,23.8233,65024940.0,123.806,126.226,123.806,126.02,4528330.2527297,89.3171,90.3099,89.1712,90.2801,31888153.470752,42.0926,42.8204,42.0597,42.7197,158616906.26137,20.4722,20.7927,20.4063,20.7664,35800692.672151,49.2489,49.863,49.1537,49.863,8913415.1325543
2018-02-27,116.6,117.345,116.04,116.09,8118396.5284432,318150.0,319500.0,314345.0,314345.0,574.0,61.3642,62.0419,60.2001,60.2001,18834099.517192,31.1901,31.3286,30.913,30.9607,26548025.750268,2780.45,2789.15,2744.22,2744.28,2080600000.0,23.75,23.9993,23.334,23.3993,71961285.0,125.924,126.947,124.391,124.401,5332496.1577365,90.5859,90.6763,89.1235,89.1235,27341782.951335,42.7486,43.0836,42.5312,42.5832,163087877.20919,20.7429,20.8652,20.4392,20.4392,38641223.330982,49.8542,50.5714,49.5658,49.607,13443346.662322
2018-02-28,116.364,116.698,114.511,114.521,9056726.5805882,316100.0,317410.0,310250.0,310250.0,314.0,60.7117,60.7827,58.7997,58.8318,21998923.643265,31.156,31.3667,30.5509,30.5509,31980772.677624,2753.78,2761.52,2713.54,2713.83,2350366667.0,23.5047,23.6827,22.8147,22.8707,91044870.0,125.162,125.65,123.796,123.825,4786604.0325018,89.7321,90.5512,88.5884,88.7166,32941619.959878,42.7885,43.1125,42.5044,42.5213,158286813.46949,20.6097,20.6097,20.1223,20.1223,52821996.570396,49.9328,50.4046,48.9859,48.9957,10975270.132236
2018-03-01,113.844,114.726,111.56,112.236,10687612.914356,311000.0,313000.01,301405.0,302945.81,392.0,58.6684,59.5611,58.1442,58.4127,20207950.504041,30.3898,30.5158,29.6121,29.976,34148051.030349,2715.22,2730.89,2659.65,2677.67,2502205556.0,23.0007,23.2447,22.0047,22.062,103284015.0,123.59,124.713,121.405,122.215,5083387.047129,88.928,89.4779,86.8937,87.8498,39249597.133348,42.619,42.9091,41.2133,41.7736,204453970.95741,20.1275,20.3726,19.8823,19.9563,51500135.465196,48.882,49.2303,47.5879,47.6585,13827685.450332
2018-03-02,111.902,113.844,111.902,113.589,7837003.666462,300980.0,303692.82,299360.0,303100.0,319.0,58.1724,58.933,57.8544,58.6849,20122448.760951,30.2483,30.3498,30.2483,30.2483,25113976.432116,2658.89,2696.25,2647.32,2691.25,2156916667.0,21.7987,22.348,21.5313,22.3413,76392435.0,121.405,122.956,120.682,122.761,4104050.3362529,86.6456,88.1327,85.9655,88.0374,34699342.513724,41.2472,42.0807,41.1634,42.0597,161101345.28773,19.9563,20.178,19.9284,20.1508,38539092.269241,47.3525,47.9882,46.801,47.8744,13896554.575829
2018-03-05,113.413,114.893,113.021,114.432,6577459.3626832,302000.0,306499.0,300240.0,304500.0,210.0,58.4351,59.4688,58.3504,59.2451,19170700.8701,30.139,30.5255,30.0961,30.3898,25168316.525514,2681.06,2728.09,2675.75,2720.94,2061561111.0,22.1593,22.5167,21.953,22.2233,57356535.0,122.469,125.162,122.165,124.703,4619379.5604174,87.3663,89.1899,87.2899,88.5963,25262236.102867,41.8244,42.4266,41.6579,42.2013,118986423.39918,20.0682,20.4114,20.0118,20.3448,34813980.497634,47.5095,48.9771,47.4741,48.5317,8687784.0705614
2018-03-06,114.629,114.806,112.795,113.059,6290227.5394167,306999.99,307499.0,304400.0,307005.0,182.0,59.5534,59.7945,58.9242,59.174,13845117.897492,30.4904,30.4904,30.0775,30.1869,20301352.736135,2730.18,2732.08,2711.26,2728.12,1872605556.0,22.25,22.4247,21.802,21.88,64286160.0,124.977,125.445,123.278,123.718,4638387.2318176,89.2586,89.4005,87.9352,88.2936,23438188.710278,42.4685,42.5512,42.0408,42.1644,99661031.069077,20.4173,20.4546,20.2343,20.4392,31500274.696308,48.882,49.6001,48.464,49.4687,11161897.746448
2018-03-07,112.402,114.05,112.226,113.795,7248679.8799028,303900.0,307560.0,303430.0,306756.0,209.0,58.256,58.4438,57.1396,57.6813,35088794.138189,29.9546,30.3576,29.9106,30.2317,26432136.901423,2710.18,2730.6,2701.74,2726.8,1885150000.0,21.696,22.1667,21.4493,22.1533,75109455.0,123.162,126.196,122.946,125.826,5798623.6914631,88.1417,88.8803,87.4516,88.8048,28237010.633906,41.7576,41.975,41.5961,41.7806,132820429.76211,20.2832,20.5249,20.2672,20.4597,33347380.0907,48.829,49.8778,48.7162,49.7473,9353814.8788939
2018-03-08,114.05,116.668,114.05,116.462,7284632.4223468,306400.0,310994.0,305240.0,307700.0,259.0,57.8671,58.079,57.2398,57.5743,24846702.070001,30.2795,30.7109,30.2317,30.7109,24409483.675932,2732.75,2740.45,2722.65,2738.97,1784622222.0,22.1907,22.22,21.7517,21.94,53493660.0,126.333,126.791,123.22,124.127,8124192.3061653,89.1899,89.9793,88.7126,89.3439,27361557.010253,41.8892,42.2771,41.7906,42.2311,99600700.607854,20.4597,20.5716,20.2672,20.5716,35656938.539933,49.8091,50.0014,48.9526,49.818,8636386.2798896
2018-03-09,116.845,118.012,116.002,118.002,8571195.433463,311540.0,319780.0,309355.0,319600.0,530.0,58.117,58.3046,57.6453,57.9157,25379962.264891,30.8026,31.0612,30.7363,30.9402,21764138.332676,2752.91,2786.57,2751.54,2786.57,1868944444.0,21.6067,21.8993,21.4913,21.8113,82601460.0,125.142,126.801,124.996,126.616,6320334.574791,90.156,91.3404,89.882,91.3404,39040004.800649,42.4814,42.9639,42.3399,42.9589,134838493.5701,20.6038,20.6339,20.4114,20.538,33950388.551217,50.1515,51.42,50.072,51.3131,12046421.657623
